participant_id,transitions,flow_score,playlist,current_track-next_track,current_track,next_track,diff_acousticness,diff_danceability,diff_energy,diff_valence,diff_tempo,diff_instrumentalness,diff_key,diff_mode,diff_liveness,diff_loudness,diff_speechiness,is_good_sequence,1st_playlist,2nd_playlist,3rd_playlist,age,gender,hours_spotify,hours_spotify_coded_7_scale,most_enjoyable_playlist,msi_F1,msi_F2,msi_F3,msi_F4,msi_F5,msi_FG,SUM_msi,extraversion,agreeableness,conscientiousness,neuroticism,openness,companionship,investment,var_energy,var_valence,var_mood,var_tempo,level_extreme,gender_coded,age_coded,SUM_msi_coded,extraversion_coded,agreeableness_coded,conscientiousness_coded,neuroticism_coded,openness_coded,companionship_coded,investment_coded,hours_spotify_coded
15,t8_t9,0.33,low_mood_low_tempo_not_extr,6uaIMhUZXMuT2Zz0vxrFiR_56ev0yPeYbMzfrGCfS2KCr,6uaIMhUZXMuT2Zz0vxrFiR,56ev0yPeYbMzfrGCfS2KCr,0.30599999999999994,0.0019999999999998908,0.04699999999999993,0.003999999999999948,4.8559999999999945,0.00031380000000000004,6.0,0.0,0.05000000000000002,0.4890000000000008,0.03,0,low_mood_low_tempo_not_extr,high_mood_low_tempo_not_extr,low_mood_high_tempo_not_extr,40,1,5,-1,high_mood_low_tempo_not_extr,32,36,8,31,23,53,183,3.25,4.75,4.25,2.75,3.25,-5.75263492782638,1.31021306033679,low,low,low,low,not_extreme,female,high,low,medium,high,medium,medium,medium,medium,medium,medium
15,t9_t10,0.25,low_mood_low_tempo_not_extr,56ev0yPeYbMzfrGCfS2KCr_7Aw2zBxuyMrrPuxugAcZwr,56ev0yPeYbMzfrGCfS2KCr,7Aw2zBxuyMrrPuxugAcZwr,0.28400000000000003,0.20400000000000007,0.034999999999999976,0.048000000000000036,7.935999999999992,1.7199999999999998e-05,2.0,0.0,0.156,1.3899999999999997,0.0020000000000000018,0,low_mood_low_tempo_not_extr,high_mood_low_tempo_not_extr,low_mood_high_tempo_not_extr,40,1,5,-1,high_mood_low_tempo_not_extr,32,36,8,31,23,53,183,3.25,4.75,4.25,2.75,3.25,-5.75263492782638,1.31021306033679,low,low,low,low,not_extreme,female,high,low,medium,high,medium,medium,medium,medium,medium,medium
16,t1_t2,0.0,high_mood_low_tempo_extr,3y4uSQwxHckyRcvafEilkN_0KURlSvVShmFDbw1oum9QS,3y4uSQwxHckyRcvafEilkN,0KURlSvVShmFDbw1oum9QS,0.721,0.207,0.512,0.508,8.189999999999998,1.87e-05,6.0,0.0,0.052999999999999985,3.3389999999999995,0.0216,0,low_mood_low_tempo_extr,low_mood_high_tempo_extr,high_mood_low_tempo_extr,26,0,20,2,low_mood_high_tempo_extr,38,42,21,33,22,69,225,3.25,3.5,3.25,2.25,4.0,-7.038583607091732,1.86395790566488,high,high,high,low,extreme,male,high,medium,medium,medium,medium,medium,medium,medium,medium,high
16,t2_t3,0.0,high_mood_low_tempo_extr,0KURlSvVShmFDbw1oum9QS_46vJQ8zGlk5ROgQAS7FggF,0KURlSvVShmFDbw1oum9QS,46vJQ8zGlk5ROgQAS7FggF,0.5519999999999999,0.27399999999999997,0.515,0.6334000000000001,3.888999999999996,0.3959813,2.0,1.0,0.12,6.943,0.019,0,low_mood_low_tempo_extr,low_mood_high_tempo_extr,high_mood_low_tempo_extr,26,0,20,2,low_mood_high_tempo_extr,38,42,21,33,22,69,225,3.25,3.5,3.25,2.25,4.0,-7.038583607091732,1.86395790566488,high,high,high,low,extreme,male,high,medium,medium,medium,medium,medium,medium,medium,medium,high
16,t3_t4,0.25,high_mood_low_tempo_extr,46vJQ8zGlk5ROgQAS7FggF_7s7tnZE05RMouEnwcUhqQo,46vJQ8zGlk5ROgQAS7FggF,7s7tnZE05RMouEnwcUhqQo,0.1269999999999999,0.3320000000000001,0.37799999999999995,0.6654,0.08199999999997942,0.39584899999999995,3.0,0.0,0.35900000000000004,6.776,0.0412,0,low_mood_low_tempo_extr,low_mood_high_tempo_extr,high_mood_low_tempo_extr,26,0,20,2,low_mood_high_tempo_extr,38,42,21,33,22,69,225,3.25,3.5,3.25,2.25,4.0,-7.038583607091732,1.86395790566488,high,high,high,low,extreme,male,high,medium,medium,medium,medium,medium,medium,medium,medium,high
16,t4_t5,0.33,high_mood_low_tempo_extr,7s7tnZE05RMouEnwcUhqQo_0tV8pOpiNsKqUys0ilUcXz,7s7tnZE05RMouEnwcUhqQo,0tV8pOpiNsKqUys0ilUcXz,0.249,0.4190000000000001,0.415,0.562,4.599999999999994,0.000151,8.0,1.0,0.17000000000000004,2.595000000000001,0.034,0,low_mood_low_tempo_extr,low_mood_high_tempo_extr,high_mood_low_tempo_extr,26,0,20,2,low_mood_high_tempo_extr,38,42,21,33,22,69,225,3.25,3.5,3.25,2.25,4.0,-7.038583607091732,1.86395790566488,high,high,high,low,extreme,male,high,medium,medium,medium,medium,medium,medium,medium,medium,high
16,t5_t6,0.17,high_mood_low_tempo_extr,0tV8pOpiNsKqUys0ilUcXz_3O37piDdI2kyDnhJrPmZs0,0tV8pOpiNsKqUys0ilUcXz,3O37piDdI2kyDnhJrPmZs0,0.2510000000000001,0.305,0.409,0.536,6.634000000000015,0.000344,2.0,1.0,0.145,0.2170000000000014,0.0167,0,low_mood_low_tempo_extr,low_mood_high_tempo_extr,high_mood_low_tempo_extr,26,0,20,2,low_mood_high_tempo_extr,38,42,21,33,22,69,225,3.25,3.5,3.25,2.25,4.0,-7.038583607091732,1.86395790566488,high,high,high,low,extreme,male,high,medium,medium,medium,medium,medium,medium,medium,medium,high
16,t6_t7,0.75,high_mood_low_tempo_extr,3O37piDdI2kyDnhJrPmZs0_6pzsnbNRn8pm84lLvppo4l,3O37piDdI2kyDnhJrPmZs0,6pzsnbNRn8pm84lLvppo4l,0.05300000000000005,0.03899999999999992,0.52,0.5499999999999999,8.087000000000002,0.000344,3.0,0.0,0.0532,4.087,0.0040000000000000036,0,low_mood_low_tempo_extr,low_mood_high_tempo_extr,high_mood_low_tempo_extr,26,0,20,2,low_mood_high_tempo_extr,38,42,21,33,22,69,225,3.25,3.5,3.25,2.25,4.0,-7.038583607091732,1.86395790566488,high,high,high,low,extreme,male,high,medium,medium,medium,medium,medium,medium,medium,medium,high
16,t7_t8,0.33,high_mood_low_tempo_extr,6pzsnbNRn8pm84lLvppo4l_7daI4h2h7PZ5Rl858G1YMf,6pzsnbNRn8pm84lLvppo4l,7daI4h2h7PZ5Rl858G1YMf,0.47600000000000003,0.16099999999999992,0.498,0.7090000000000001,5.006,8.17e-06,1.0,1.0,0.1452,3.516,0.013400000000000002,0,low_mood_low_tempo_extr,low_mood_high_tempo_extr,high_mood_low_tempo_extr,26,0,20,2,low_mood_high_tempo_extr,38,42,21,33,22,69,225,3.25,3.5,3.25,2.25,4.0,-7.038583607091732,1.86395790566488,high,high,high,low,extreme,male,high,medium,medium,medium,medium,medium,medium,medium,medium,high
16,t8_t9,0.33,high_mood_low_tempo_extr,7daI4h2h7PZ5Rl858G1YMf_7FI63EqRLE5SFcfViWIASS,7daI4h2h7PZ5Rl858G1YMf,7FI63EqRLE5SFcfViWIASS,0.7440000000000001,0.08700000000000008,0.392,0.5290000000000001,3.019999999999996,8.17e-06,6.0,0.0,0.13699999999999998,1.3200000000000005,0.1409,0,low_mood_low_tempo_extr,low_mood_high_tempo_extr,high_mood_low_tempo_extr,26,0,20,2,low_mood_high_tempo_extr,38,42,21,33,22,69,225,3.25,3.5,3.25,2.25,4.0,-7.038583607091732,1.86395790566488,high,high,high,low,extreme,male,high,medium,medium,medium,medium,medium,medium,medium,medium,high
16,t9_t10,0.25,high_mood_low_tempo_extr,7FI63EqRLE5SFcfViWIASS_4rmPQGwcLQjCoFq5NrTA0D,7FI63EqRLE5SFcfViWIASS,4rmPQGwcLQjCoFq5NrTA0D,0.86534,0.05900000000000005,0.37,0.5900000000000001,2.9949999999999903,5.710000000000001e-05,11.0,0.0,0.0817,3.702,0.0962,0,low_mood_low_tempo_extr,low_mood_high_tempo_extr,high_mood_low_tempo_extr,26,0,20,2,low_mood_high_tempo_extr,38,42,21,33,22,69,225,3.25,3.5,3.25,2.25,4.0,-7.038583607091732,1.86395790566488,high,high,high,low,extreme,male,high,medium,medium,medium,medium,medium,medium,medium,medium,high
16,t1_t2,0.42,low_mood_high_tempo_extr,2YyvWje3cEYyqgYhNUIaBJ_4SX4NUI58M3KhbalXxjwFC,2YyvWje3cEYyqgYhNUIaBJ,4SX4NUI58M3KhbalXxjwFC,0.127,0.3130000000000001,0.04200000000000004,0.03700000000000003,72.30199999999998,0.00111,3.0,1.0,0.1407,0.8080000000000007,0.22430000000000005,0,low_mood_low_tempo_extr,low_mood_high_tempo_extr,high_mood_low_tempo_extr,26,0,20,2,low_mood_high_tempo_extr,38,42,21,33,22,69,225,3.25,3.5,3.25,2.25,4.0,-7.038583607091732,1.86395790566488,low,low,low,high,extreme,male,high,medium,medium,medium,medium,medium,medium,medium,medium,high
16,t2_t3,0.5,low_mood_high_tempo_extr,4SX4NUI58M3KhbalXxjwFC_2hnxrRNzF74mdDzpQZQukQ,4SX4NUI58M3KhbalXxjwFC,2hnxrRNzF74mdDzpQZQukQ,0.16799999999999998,0.379,0.012000000000000007,0.06399999999999995,69.35000000000001,0.0,8.0,1.0,0.0737,0.41299999999999937,0.1864,0,low_mood_low_tempo_extr,low_mood_high_tempo_extr,high_mood_low_tempo_extr,26,0,20,2,low_mood_high_tempo_extr,38,42,21,33,22,69,225,3.25,3.5,3.25,2.25,4.0,-7.038583607091732,1.86395790566488,low,low,low,high,extreme,male,high,medium,medium,medium,medium,medium,medium,medium,medium,high
16,t3_t4,0.5,low_mood_high_tempo_extr,2hnxrRNzF74mdDzpQZQukQ_5GT8b1dFaOWFF5twsmSOYx,2hnxrRNzF74mdDzpQZQukQ,5GT8b1dFaOWFF5twsmSOYx,0.132,0.16000000000000006,0.017000000000000015,0.07800000000000001,86.14200000000002,0.0,3.0,1.0,0.0727,1.811,0.0523,0,low_mood_low_tempo_extr,low_mood_high_tempo_extr,high_mood_low_tempo_extr,26,0,20,2,low_mood_high_tempo_extr,38,42,21,33,22,69,225,3.25,3.5,3.25,2.25,4.0,-7.038583607091732,1.86395790566488,low,low,low,high,extreme,male,high,medium,medium,medium,medium,medium,medium,medium,medium,high
16,t4_t5,0.75,low_mood_high_tempo_extr,5GT8b1dFaOWFF5twsmSOYx_1roCmBlcpV7LzsmB7pmCyt,5GT8b1dFaOWFF5twsmSOYx,1roCmBlcpV7LzsmB7pmCyt,0.358,0.06000000000000005,0.039000000000000035,0.012000000000000007,89.389,7.400000000000001e-06,4.0,0.0,0.050700000000000016,0.2850000000000001,0.0024,0,low_mood_low_tempo_extr,low_mood_high_tempo_extr,high_mood_low_tempo_extr,26,0,20,2,low_mood_high_tempo_extr,38,42,21,33,22,69,225,3.25,3.5,3.25,2.25,4.0,-7.038583607091732,1.86395790566488,low,low,low,high,extreme,male,high,medium,medium,medium,medium,medium,medium,medium,medium,high
16,t5_t6,0.67,low_mood_high_tempo_extr,1roCmBlcpV7LzsmB7pmCyt_2CTN6UuO2dNEVZXR0DJVk2,1roCmBlcpV7LzsmB7pmCyt,2CTN6UuO2dNEVZXR0DJVk2,0.6561,0.0010000000000000009,0.040999999999999925,0.064,68.253,6.400000000000001e-05,5.0,0.0,0.037500000000000006,1.2060000000000004,0.0063,0,low_mood_low_tempo_extr,low_mood_high_tempo_extr,high_mood_low_tempo_extr,26,0,20,2,low_mood_high_tempo_extr,38,42,21,33,22,69,225,3.25,3.5,3.25,2.25,4.0,-7.038583607091732,1.86395790566488,low,low,low,high,extreme,male,high,medium,medium,medium,medium,medium,medium,medium,medium,high
16,t6_t7,0.5,low_mood_high_tempo_extr,2CTN6UuO2dNEVZXR0DJVk2_708L4ld9wD2pjoqKwaxkXa,2CTN6UuO2dNEVZXR0DJVk2,708L4ld9wD2pjoqKwaxkXa,0.1081,0.208,0.02200000000000002,0.057,77.95700000000002,0.1619286,1.0,1.0,0.10649999999999996,1.028999999999999,0.011100000000000002,0,low_mood_low_tempo_extr,low_mood_high_tempo_extr,high_mood_low_tempo_extr,26,0,20,2,low_mood_high_tempo_extr,38,42,21,33,22,69,225,3.25,3.5,3.25,2.25,4.0,-7.038583607091732,1.86395790566488,low,low,low,high,extreme,male,high,medium,medium,medium,medium,medium,medium,medium,medium,high
16,t7_t8,0.25,low_mood_high_tempo_extr,708L4ld9wD2pjoqKwaxkXa_5R96PHcqOGjgj23D98F6mf,708L4ld9wD2pjoqKwaxkXa,5R96PHcqOGjgj23D98F6mf,0.24900000000000005,0.24899999999999994,0.014999999999999902,0.017000000000000015,91.979,0.1619631,3.0,0.0,0.1061,1.4469999999999992,0.0081,0,low_mood_low_tempo_extr,low_mood_high_tempo_extr,high_mood_low_tempo_extr,26,0,20,2,low_mood_high_tempo_extr,38,42,21,33,22,69,225,3.25,3.5,3.25,2.25,4.0,-7.038583607091732,1.86395790566488,low,low,low,high,extreme,male,high,medium,medium,medium,medium,medium,medium,medium,medium,high
16,t8_t9,0.25,low_mood_high_tempo_extr,5R96PHcqOGjgj23D98F6mf_7pdF27mSDuPWhppnHAmWHa,5R96PHcqOGjgj23D98F6mf,7pdF27mSDuPWhppnHAmWHa,0.23600000000000002,0.040000000000000036,0.039999999999999925,0.067,92.15500000000004,0.9179631,4.0,1.0,0.003099999999999992,2.8670000000000004,0.0059000000000000025,0,low_mood_low_tempo_extr,low_mood_high_tempo_extr,high_mood_low_tempo_extr,26,0,20,2,low_mood_high_tempo_extr,38,42,21,33,22,69,225,3.25,3.5,3.25,2.25,4.0,-7.038583607091732,1.86395790566488,low,low,low,high,extreme,male,high,medium,medium,medium,medium,medium,medium,medium,medium,high
16,t9_t10,0.25,low_mood_high_tempo_extr,7pdF27mSDuPWhppnHAmWHa_4825x6Yy20mNZ4Ll5XyA9g,7pdF27mSDuPWhppnHAmWHa,4825x6Yy20mNZ4Ll5XyA9g,0.526,0.289,0.0020000000000000018,0.03799999999999998,90.49000000000004,0.918,4.0,1.0,0.012000000000000007,3.2850000000000006,0.0094,0,low_mood_low_tempo_extr,low_mood_high_tempo_extr,high_mood_low_tempo_extr,26,0,20,2,low_mood_high_tempo_extr,38,42,21,33,22,69,225,3.25,3.5,3.25,2.25,4.0,-7.038583607091732,1.86395790566488,low,low,low,high,extreme,male,high,medium,medium,medium,medium,medium,medium,medium,medium,high
16,t1_t2,0.0,low_mood_low_tempo_extr,4vmgP10TH0YYqJkzr8yLW0_14sOS5L36385FJ3OL8hew4,4vmgP10TH0YYqJkzr8yLW0,14sOS5L36385FJ3OL8hew4,0.3637,0.060999999999999936,0.01100000000000001,0.016999999999999904,8.406000000000006,2.07e-05,8.0,0.0,0.1896,4.201999999999997,0.035800000000000005,0,low_mood_low_tempo_extr,low_mood_high_tempo_extr,high_mood_low_tempo_extr,26,0,20,2,low_mood_high_tempo_extr,38,42,21,33,22,69,225,3.25,3.5,3.25,2.25,4.0,-7.038583607091732,1.86395790566488,low,low,low,low,extreme,male,high,medium,medium,medium,medium,medium,medium,medium,medium,high
16,t2_t3,0.67,low_mood_low_tempo_extr,14sOS5L36385FJ3OL8hew4_2Fap2zMMINCLylSCSGQLEa,14sOS5L36385FJ3OL8hew4,2Fap2zMMINCLylSCSGQLEa,0.16399999999999998,0.010000000000000007,0.02300000000000002,0.02400000000000013,8.0,0.000147,7.0,0.0,0.128,0.8370000000000024,0.0478,0,low_mood_low_tempo_extr,low_mood_high_tempo_extr,high_mood_low_tempo_extr,26,0,20,2,low_mood_high_tempo_extr,38,42,21,33,22,69,225,3.25,3.5,3.25,2.25,4.0,-7.038583607091732,1.86395790566488,low,low,low,low,extreme,male,high,medium,medium,medium,medium,medium,medium,medium,medium,high
16,t3_t4,0.5,low_mood_low_tempo_extr,2Fap2zMMINCLylSCSGQLEa_1ymEwygMMg5JwVAnh3C7yY,2Fap2zMMINCLylSCSGQLEa,1ymEwygMMg5JwVAnh3C7yY,0.106,0.08799999999999998,0.02300000000000002,0.04899999999999999,1.931000000000012,0.000147,0.0,0.0,0.0391,3.707,0.019,0,low_mood_low_tempo_extr,low_mood_high_tempo_extr,high_mood_low_tempo_extr,26,0,20,2,low_mood_high_tempo_extr,38,42,21,33,22,69,225,3.25,3.5,3.25,2.25,4.0,-7.038583607091732,1.86395790566488,low,low,low,low,extreme,male,high,medium,medium,medium,medium,medium,medium,medium,medium,high
16,t4_t5,0.75,low_mood_low_tempo_extr,1ymEwygMMg5JwVAnh3C7yY_60Q0ZSKKBea7otGijFgrQI,1ymEwygMMg5JwVAnh3C7yY,60Q0ZSKKBea7otGijFgrQI,0.16100000000000006,0.05899999999999982,0.02100000000000002,0.04999999999999999,4.979999999999991,0.0,1.0,0.0,0.1051,2.5440000000000014,0.017599999999999998,0,low_mood_low_tempo_extr,low_mood_high_tempo_extr,high_mood_low_tempo_extr,26,0,20,2,low_mood_high_tempo_extr,38,42,21,33,22,69,225,3.25,3.5,3.25,2.25,4.0,-7.038583607091732,1.86395790566488,low,low,low,low,extreme,male,high,medium,medium,medium,medium,medium,medium,medium,medium,high
16,t5_t6,0.67,low_mood_low_tempo_extr,60Q0ZSKKBea7otGijFgrQI_7tsHqxfepei1AdLjy93XIv,60Q0ZSKKBea7otGijFgrQI,7tsHqxfepei1AdLjy93XIv,0.19500000000000006,0.07300000000000006,0.02299999999999991,0.05099999999999999,3.983999999999993,1.45e-06,1.0,0.0,0.079,1.141,0.006000000000000003,0,low_mood_low_tempo_extr,low_mood_high_tempo_extr,high_mood_low_tempo_extr,26,0,20,2,low_mood_high_tempo_extr,38,42,21,33,22,69,225,3.25,3.5,3.25,2.25,4.0,-7.038583607091732,1.86395790566488,low,low,low,low,extreme,male,high,medium,medium,medium,medium,medium,medium,medium,medium,high
16,t6_t7,0.75,low_mood_low_tempo_extr,7tsHqxfepei1AdLjy93XIv_1eN1K7YPRButXU7Mq0V58N,7tsHqxfepei1AdLjy93XIv,1eN1K7YPRButXU7Mq0V58N,0.2638,0.18300000000000005,0.04399999999999993,0.031999999999999966,2.8980000000000103,4.305e-05,2.0,1.0,0.0020000000000000018,0.9440000000000016,0.0187,0,low_mood_low_tempo_extr,low_mood_high_tempo_extr,high_mood_low_tempo_extr,26,0,20,2,low_mood_high_tempo_extr,38,42,21,33,22,69,225,3.25,3.5,3.25,2.25,4.0,-7.038583607091732,1.86395790566488,low,low,low,low,extreme,male,high,medium,medium,medium,medium,medium,medium,medium,medium,high
16,t7_t8,0.25,low_mood_low_tempo_extr,1eN1K7YPRButXU7Mq0V58N_6uaIMhUZXMuT2Zz0vxrFiR,1eN1K7YPRButXU7Mq0V58N,6uaIMhUZXMuT2Zz0vxrFiR,0.7038,0.251,0.017000000000000015,0.003000000000000003,5.036999999999992,0.0002865,3.0,1.0,0.006999999999999992,3.9659999999999993,0.0183,0,low_mood_low_tempo_extr,low_mood_high_tempo_extr,high_mood_low_tempo_extr,26,0,20,2,low_mood_high_tempo_extr,38,42,21,33,22,69,225,3.25,3.5,3.25,2.25,4.0,-7.038583607091732,1.86395790566488,low,low,low,low,extreme,male,high,medium,medium,medium,medium,medium,medium,medium,medium,high
16,t8_t9,0.75,low_mood_low_tempo_extr,6uaIMhUZXMuT2Zz0vxrFiR_56ev0yPeYbMzfrGCfS2KCr,6uaIMhUZXMuT2Zz0vxrFiR,56ev0yPeYbMzfrGCfS2KCr,0.30599999999999994,0.0019999999999998908,0.04699999999999993,0.003999999999999948,4.8559999999999945,0.00031380000000000004,6.0,0.0,0.05000000000000002,0.4890000000000008,0.03,0,low_mood_low_tempo_extr,low_mood_high_tempo_extr,high_mood_low_tempo_extr,26,0,20,2,low_mood_high_tempo_extr,38,42,21,33,22,69,225,3.25,3.5,3.25,2.25,4.0,-7.038583607091732,1.86395790566488,low,low,low,low,extreme,male,high,medium,medium,medium,medium,medium,medium,medium,medium,high
16,t9_t10,0.5,low_mood_low_tempo_extr,56ev0yPeYbMzfrGCfS2KCr_7Aw2zBxuyMrrPuxugAcZwr,56ev0yPeYbMzfrGCfS2KCr,7Aw2zBxuyMrrPuxugAcZwr,0.28400000000000003,0.20400000000000007,0.034999999999999976,0.048000000000000036,7.935999999999992,1.7199999999999998e-05,2.0,0.0,0.156,1.3899999999999997,0.0020000000000000018,0,low_mood_low_tempo_extr,low_mood_high_tempo_extr,high_mood_low_tempo_extr,26,0,20,2,low_mood_high_tempo_extr,38,42,21,33,22,69,225,3.25,3.5,3.25,2.25,4.0,-7.038583607091732,1.86395790566488,low,low,low,low,extreme,male,high,medium,medium,medium,medium,medium,medium,medium,medium,high
17,t1_t2,0.08,high_mood_low_tempo_extr,3y4uSQwxHckyRcvafEilkN_0KURlSvVShmFDbw1oum9QS,3y4uSQwxHckyRcvafEilkN,0KURlSvVShmFDbw1oum9QS,0.721,0.207,0.512,0.508,8.189999999999998,1.87e-05,6.0,0.0,0.052999999999999985,3.3389999999999995,0.0216,0,low_mood_low_tempo_extr,low_mood_high_tempo_extr,high_mood_low_tempo_extr,24,0,20,2,low_mood_high_tempo_extr,28,42,19,26,20,56,191,2.0,4.25,4.0,2.5,3.0,-3.2727034823065,3.1353578664337403,high,high,high,low,extreme,male,low,medium,low,medium,medium,medium,medium,high,medium,high
17,t2_t3,0.17,high_mood_low_tempo_extr,0KURlSvVShmFDbw1oum9QS_46vJQ8zGlk5ROgQAS7FggF,0KURlSvVShmFDbw1oum9QS,46vJQ8zGlk5ROgQAS7FggF,0.5519999999999999,0.27399999999999997,0.515,0.6334000000000001,3.888999999999996,0.3959813,2.0,1.0,0.12,6.943,0.019,0,low_mood_low_tempo_extr,low_mood_high_tempo_extr,high_mood_low_tempo_extr,24,0,20,2,low_mood_high_tempo_extr,28,42,19,26,20,56,191,2.0,4.25,4.0,2.5,3.0,-3.2727034823065,3.1353578664337403,high,high,high,low,extreme,male,low,medium,low,medium,medium,medium,medium,high,medium,high
17,t3_t4,0.08,high_mood_low_tempo_extr,46vJQ8zGlk5ROgQAS7FggF_7s7tnZE05RMouEnwcUhqQo,46vJQ8zGlk5ROgQAS7FggF,7s7tnZE05RMouEnwcUhqQo,0.1269999999999999,0.3320000000000001,0.37799999999999995,0.6654,0.08199999999997942,0.39584899999999995,3.0,0.0,0.35900000000000004,6.776,0.0412,0,low_mood_low_tempo_extr,low_mood_high_tempo_extr,high_mood_low_tempo_extr,24,0,20,2,low_mood_high_tempo_extr,28,42,19,26,20,56,191,2.0,4.25,4.0,2.5,3.0,-3.2727034823065,3.1353578664337403,high,high,high,low,extreme,male,low,medium,low,medium,medium,medium,medium,high,medium,high
17,t4_t5,0.33,high_mood_low_tempo_extr,7s7tnZE05RMouEnwcUhqQo_0tV8pOpiNsKqUys0ilUcXz,7s7tnZE05RMouEnwcUhqQo,0tV8pOpiNsKqUys0ilUcXz,0.249,0.4190000000000001,0.415,0.562,4.599999999999994,0.000151,8.0,1.0,0.17000000000000004,2.595000000000001,0.034,0,low_mood_low_tempo_extr,low_mood_high_tempo_extr,high_mood_low_tempo_extr,24,0,20,2,low_mood_high_tempo_extr,28,42,19,26,20,56,191,2.0,4.25,4.0,2.5,3.0,-3.2727034823065,3.1353578664337403,high,high,high,low,extreme,male,low,medium,low,medium,medium,medium,medium,high,medium,high
17,t5_t6,0.33,high_mood_low_tempo_extr,0tV8pOpiNsKqUys0ilUcXz_3O37piDdI2kyDnhJrPmZs0,0tV8pOpiNsKqUys0ilUcXz,3O37piDdI2kyDnhJrPmZs0,0.2510000000000001,0.305,0.409,0.536,6.634000000000015,0.000344,2.0,1.0,0.145,0.2170000000000014,0.0167,0,low_mood_low_tempo_extr,low_mood_high_tempo_extr,high_mood_low_tempo_extr,24,0,20,2,low_mood_high_tempo_extr,28,42,19,26,20,56,191,2.0,4.25,4.0,2.5,3.0,-3.2727034823065,3.1353578664337403,high,high,high,low,extreme,male,low,medium,low,medium,medium,medium,medium,high,medium,high
17,t6_t7,0.33,high_mood_low_tempo_extr,3O37piDdI2kyDnhJrPmZs0_6pzsnbNRn8pm84lLvppo4l,3O37piDdI2kyDnhJrPmZs0,6pzsnbNRn8pm84lLvppo4l,0.05300000000000005,0.03899999999999992,0.52,0.5499999999999999,8.087000000000002,0.000344,3.0,0.0,0.0532,4.087,0.0040000000000000036,0,low_mood_low_tempo_extr,low_mood_high_tempo_extr,high_mood_low_tempo_extr,24,0,20,2,low_mood_high_tempo_extr,28,42,19,26,20,56,191,2.0,4.25,4.0,2.5,3.0,-3.2727034823065,3.1353578664337403,high,high,high,low,extreme,male,low,medium,low,medium,medium,medium,medium,high,medium,high
17,t7_t8,0.33,high_mood_low_tempo_extr,6pzsnbNRn8pm84lLvppo4l_7daI4h2h7PZ5Rl858G1YMf,6pzsnbNRn8pm84lLvppo4l,7daI4h2h7PZ5Rl858G1YMf,0.47600000000000003,0.16099999999999992,0.498,0.7090000000000001,5.006,8.17e-06,1.0,1.0,0.1452,3.516,0.013400000000000002,0,low_mood_low_tempo_extr,low_mood_high_tempo_extr,high_mood_low_tempo_extr,24,0,20,2,low_mood_high_tempo_extr,28,42,19,26,20,56,191,2.0,4.25,4.0,2.5,3.0,-3.2727034823065,3.1353578664337403,high,high,high,low,extreme,male,low,medium,low,medium,medium,medium,medium,high,medium,high
17,t8_t9,0.25,high_mood_low_tempo_extr,7daI4h2h7PZ5Rl858G1YMf_7FI63EqRLE5SFcfViWIASS,7daI4h2h7PZ5Rl858G1YMf,7FI63EqRLE5SFcfViWIASS,0.7440000000000001,0.08700000000000008,0.392,0.5290000000000001,3.019999999999996,8.17e-06,6.0,0.0,0.13699999999999998,1.3200000000000005,0.1409,0,low_mood_low_tempo_extr,low_mood_high_tempo_extr,high_mood_low_tempo_extr,24,0,20,2,low_mood_high_tempo_extr,28,42,19,26,20,56,191,2.0,4.25,4.0,2.5,3.0,-3.2727034823065,3.1353578664337403,high,high,high,low,extreme,male,low,medium,low,medium,medium,medium,medium,high,medium,high
17,t9_t10,0.08,high_mood_low_tempo_extr,7FI63EqRLE5SFcfViWIASS_4rmPQGwcLQjCoFq5NrTA0D,7FI63EqRLE5SFcfViWIASS,4rmPQGwcLQjCoFq5NrTA0D,0.86534,0.05900000000000005,0.37,0.5900000000000001,2.9949999999999903,5.710000000000001e-05,11.0,0.0,0.0817,3.702,0.0962,0,low_mood_low_tempo_extr,low_mood_high_tempo_extr,high_mood_low_tempo_extr,24,0,20,2,low_mood_high_tempo_extr,28,42,19,26,20,56,191,2.0,4.25,4.0,2.5,3.0,-3.2727034823065,3.1353578664337403,high,high,high,low,extreme,male,low,medium,low,medium,medium,medium,medium,high,medium,high
17,t1_t2,0.42,low_mood_high_tempo_extr,2YyvWje3cEYyqgYhNUIaBJ_4SX4NUI58M3KhbalXxjwFC,2YyvWje3cEYyqgYhNUIaBJ,4SX4NUI58M3KhbalXxjwFC,0.127,0.3130000000000001,0.04200000000000004,0.03700000000000003,72.30199999999998,0.00111,3.0,1.0,0.1407,0.8080000000000007,0.22430000000000005,0,low_mood_low_tempo_extr,low_mood_high_tempo_extr,high_mood_low_tempo_extr,24,0,20,2,low_mood_high_tempo_extr,28,42,19,26,20,56,191,2.0,4.25,4.0,2.5,3.0,-3.2727034823065,3.1353578664337403,low,low,low,high,extreme,male,low,medium,low,medium,medium,medium,medium,high,medium,high
